pandas_id,ID,IMG,TROOP,STATION,DATE,location_original,street_number,street_name,cross_street,relation,distance_offset,cdp,landmark,village,borough,township,town,county,VEHICLES STOPPED,FAULTY EQUIPMENT,W/O DRIVERS LICENSE,W/O REG CARD,TRAFFIC VIOLATION,WARNING NOTICES,verbal warnings (where noted),CITATIONS,NOTES,std_address
383,384,,D,Kittanning 1420,11/23/2010,"Wible Road, at Parview Drive, East Franklin Twp",,Weibel Road,Parkview Road,,,,,,,East Franklin ,Armstrong County,,122.0,1,5,4,2,3.0,,2,,"weibel road and parkview road, armstrong county, east franklin township, Pennsylvania"
384,385,3279.0,D,Kittanning 1420,2/16/2011,"SR128 South Buffalo Township, Armstrong Co",,SR 128,,,,,,,,South Buffalo ,Armstrong County,,30.0,4,1,0,5,7.0,,1,The above location chosen do to high crime area…Trooper Thomas Snyder made a CSDDCA arrest refer to D02-1434406,"sr 128, armstrong county, south buffalo township, Pennsylvania"
386,387,3282.0,D,Kittanning 1420,3/15/2011,"Wible Road, East Franklin Township, Armstrong County",,Weibel Road,Parkview Road,,,,,,,East Franklin ,Armstrong County,,33.0,2,0,1,1,2.0,,1,,"weibel road and parkview road, armstrong county, east franklin township, Pennsylvania"
387,388,3282.0,D,Kittanning 1420,3/15/2011,"bear street just north of worthington, west Franklin Township, Armstrong Co",,Bear Street,Worthington,north,,,,,,West Franklin ,Armstrong County,,15.0,0,0,0,0,0.0,,0,,"bear street and worthington, armstrong county, west franklin township, Pennsylvania"
388,389,3283.0,D,Kittanning 1420,8/6/2011,"Tartown Road, East Franklin Twp, Armstrong County",,Tartown Road,,,,,,,,East Franklin ,Armstrong County,,60.0,5,2,2,2,7.0,,6,,"tartown road, armstrong county, east franklin township, Pennsylvania"
392,393,3288.0,D,Kittanning 1420,2/3/2012,"SR908, in the area of the BP gas station, Harrison Twp, Allegheny Co",,SR 908,,,,,BP gas station,,,Harrison ,Allegheny County,,330.0,0,0,0,0,0.0,,0,A systematic checkpoint was conducted in an attempt to obtin information pertaining to the H&R investigation in which Sgt. K. MARKILINSKI was struck by an unknown vehicle and operator on 2/2/12. ,"sr 908, allegheny county, harrison township, Pennsylvania"
393,394,3289.0,D,Kittanning 1420,3/17/2012,"Wible Road, East Franklin Township, Armstrong County",,Weibel Road,Parkview Road,,,,,,,East Franklin ,Armstrong County,,46.0,0,2,6,1,7.0,,1,,"weibel road and parkview road, armstrong county, east franklin township, Pennsylvania"
394,395,3289.0,D,Kittanning 1420,3/17/2012,"Butler Road, East Franklin Township",,Butler Road,,,,,,,,East Franklin ,,,28.0,0,2,1,0,3.0,,0,,"butler road, east franklin township, Pennsylvania"
396,397,3292.0,D,Kittanning 1420,4/27/2012,"Tawney Run Road, Frazer Twp, Allegheny County",,Tawney Run Road,Frazer Township,,,,,,,,Allegheny County,,0.0,0,0,0,0,0.0,,0,,"tawney run road and frazer township, allegheny county, Pennsylvania"
397,398,3293.0,D,Kittanning 1420,5/22/2012,"Old Route 66 North of Graff Bridge, Manor Township, Armstrong County",,Old SR 66,,,,,Graff Bridge,,,Manor ,Armstrong County,,86.0,9,4,0,4,9.0,,4,"6 warnings for not wearing seatbelts, site selected based on knowledge of host agency and knowledge of the frequency of violations","old sr 66, armstrong county, manor township, Pennsylvania"
398,399,3294.0,D,Kittanning 1420,5/20/2012,"Wible Road, East Franklin Township, Armstrong County",,Weibel Road,Parkview Road,,,,,,,East Franklin ,Armstrong County,,119.0,0,0,0,15,11.0,,4,,"weibel road and parkview road, armstrong county, east franklin township, Pennsylvania"
399,400,3295.0,D,Kittanning 1420,6/24/2012,"Yellow Dog Road, West Franklin Township",,Yellow Dog Road,,,,,,,,West Franklin ,,,20.0,1,0,0,0,1.0,,0,There was one warning issued for bald tires. Site selection was made by Lt. Thomas DUBOVI based on recent criminal activity in the area. ,"yellow dog road, west franklin township, Pennsylvania"
400,401,3296.0,D,Kittanning 1420,7/24/2012,"Wiebel Road, East Franklin Township",,Weibel Road,Parkview Road,,,,,,,East Franklin ,Armstrong County,,72.0,1,5,0,3,4.0,,4,"site selection was based on violations drivers' license, registration, insurance","weibel road and parkview road, armstrong county, east franklin township, Pennsylvania"
401,402,3296.0,D,Kittanning 1420,7/24/2012,"Pine Hill Road, West Kittanning Borough",,Pine Hill Road,,,,,,,West Kittanning ,,,,21.0,0,3,0,2,2.0,,2,,"pine hill road, west kittanning borough, Pennsylvania"
402,403,3297.0,D,Kittanning 1420,8/21/2012,"SR 1066 (Old 66), Manor Twp, Armstrong County",,SR 1066,,,,,,,,Manor ,,Armstrong ,65.0,5,4,8,0,17.0,,1,DUI drug arrest incident #D02-1499980,"sr 1066, armstrong county, Pennsylvania"
403,404,3298.0,D,Kittanning 1420,8/22/2012,"Montgomery Road, East Franklin Township",,Montgomery Road,,,,,,,,East Franklin ,,,27.0,2,2,0,5,2.0,,5,selected based on violation…vehicle code…in concurrence of East Franklin Township Police Dept…DUI arrest by Trooper Hall…possession of drugs…D02-1500176…total of 2 vehicles were towed by Morris Brothers Towing,"montgomery road, east franklin township, Pennsylvania"
404,405,3299.0,D,Kittanning 1420,9/1/2012,SR 210 at Fisher Farm Road,,SR 210,Fisher Farm Road,,,,,,,,,,103.0,2,4,0,2,8.0,,2,,"sr 210 and fisher farm road, Pennsylvania"
405,406,3300.0,D,Mercer 1430,6/16/2010,SR 62 in Jackson Twp Mercer County,,SR 62,,,,,,,,Jackson ,,Mercer ,20.0,0,0,0,0,2.0,,1,,"sr 62, mercer county, Pennsylvania"
406,407,3301.0,D,Mercer 1430,6/19/2010,"Mercer Pulaski Road at Stonepile Road, East Lackawannock Twp, Mercer Co",,Mercer Pulaski Road,Stonepile Road,,,,,,,East Lackawannock ,,Mercer ,23.0,0,0,1,3,4.0,,2,one warning for seatbelt use,"mercer pulaski road and stonepile road, mercer county, Pennsylvania"
407,408,3302.0,D,Mercer 1430,7/13/2010,"springfield church road, jackson twp",,Springfield Church Road,,,,,,,,Jackson ,,,45.0,0,0,0,0,2.0,,0,,"springfield church road, jackson township, Pennsylvania"
408,409,3303.0,D,Mercer 1430,7/29/2010,"SR 62 in Sandy Lake Twp, Mercer County",,SR 62,,,,,,,,Sandy Lake ,,Mercer ,24.0,0,1,0,1,2.0,,2,Trooper ISTIK is also filing charges for false reports on an operator who had an expired license and gave false information,"sr 62, mercer county, Pennsylvania"
410,411,3305.0,D,Mercer 1430,8/29/2010,"Strausser Road, Lake Twp, Mercer Co",,Strausser Road,,,,,,,,Lake ,,Mercer ,4.0,0,1,0,3,4.0,,1,one seatbelt warning,"strausser road, mercer county, Pennsylvania"
411,412,3306.0,D,Mercer 1430,9/21/2010,"SR 62 Jackson Center Boro, Mercer County",,SR 62,,,,,,,,Jackson Center Borough,,Mercer ,125.0,3,2,2,0,7.0,,3,,"sr 62, mercer county, Pennsylvania"
412,413,3307.0,D,Mercer 1430,9/30/2010,"Leesburg Station Road, Wilmington Twp, Mercer County",,Leesburg Station Road,,,,,,,,Wilmington ,,Mercer ,25.0,1,0,1,11,13.0,,0,5 warnings for seatbelt use,"leesburg station road, mercer county, Pennsylvania"
413,414,3308.0,D,Mercer 1430,10/29/2010,"North Foster Road, Jackson Twp, Mercer County",,North Foster Road,,,,,,,,Jackson ,,Mercer ,14.0,0,1,0,2,3.0,,1,1 warning for seatbelt use,"north foster road, mercer county, Pennsylvania"
414,415,3309.0,D,Mercer 1430,10/31/2010,"south cottage road, jackson Twp, Mercer County",,South Cottage Road,,,,,,,,Jackson ,,Mercer ,11.0,0,0,0,1,1.0,,0,,"south cottage road, mercer county, Pennsylvania"
415,416,3310.0,D,Mercer 1430,11/19/2010,"Fairview Road, Fairview Twp, Mercer Co",,Fairview Road,,,,,,,,Fairview ,,Mercer ,17.0,1,0,3,3,7.0,,1,one seatbelt warning,"fairview road, mercer county, Pennsylvania"
416,417,3312.0,D,Mercer 1430,11/30/2010,"north cottage road, Jackson Twp, Mercer Co",,North Cottage Road,,,,,,,,Jackson ,,Mercer ,28.0,0,0,0,2,2.0,,0,two seatbelt warnings issued,"north cottage road, mercer county, Pennsylvania"
417,418,3313.0,D,Mercer 1430,5/23/2011,SR 62 1 Mile North of St 173 Sandy Lake Township Mercer County,,SR 62,SR 173,north,1,,,,,sandy Lake ,,Mercer ,73.0,1,0,0,1,9.0,,4,,"sr 62 and sr 173, mercer county, Pennsylvania"
418,419,3314.0,D,Mercer 1430,6/3/2011,"SR 62 1 mile south of SR 965, Jackson Twp, Mercer County",,SR 62,SR 965,south,1,,,,,Jackson ,,Mercer ,82.0,0,3,1,0,8.0,,2,,"sr 62 and sr 965, mercer county, Pennsylvania"
419,420,3315.0,D,Mercer 1430,6/9/2011,"springfield church road, jackson twp",,Springfield Church Road,,,,,,,,Jackson ,,,71.0,1,2,2,0,10.0,,2,,"springfield church road, jackson township, Pennsylvania"
420,421,3316.0,D,Mercer 1430,6/27/2011,"SR 258 and SR 2004, Blacktown",,SR 258,SR 2004,,,,Blacktown,,,,,,92.0,0,5,3,0,11.0,,5,,"sr 258 and sr 2004, Pennsylvania"
421,422,,D,Mercer 1430,7/20/2011,SR 62/Jackson Center,,SR 62,,,,,,,Jackson Center ,,,,75.0,0,3,5,0,8.0,,1,,"sr 62, jackson center borough, Pennsylvania"
422,423,3319.0,D,Mercer 1430,7/25/2011,"SR 173 approx 1.3 mile north of SR 80, Wolfcreek Twp",,SR 172,SR 80,north,1.3,,,,,Wolfcreek ,,,53.0,0,4,0,0,7.0,,2,,"sr 172 and sr 80, wolfcreek township, Pennsylvania"
423,424,3284.0,D,Mercer 1430,8/13/2011,SR 62 1 mile east of SR 358,,SR 62,SR 358,east,1,,,,,,,,77.0,0,4,0,0,9.0,,5,"Felony arrest for firearms violation, Tpr Istik D03-1455344, Felony warrant Tpr Fennel, D03-1455349","sr 62 and sr 358, Pennsylvania"
424,425,3320.0,D,Mercer 1430,8/23/2011,"SR 62, Jackson Twp, Mercer Co",,SR 62,,,,,,,,Jackson ,,Mercer ,35.0,0,0,0,0,1.0,,0,,"sr 62, mercer county, Pennsylvania"
425,426,3321.0,D,Mercer 1430,8/28/2011,"SR 62, Jackson Center Boro",,SR 62,,,,,,,Jackson Center ,,,,105.0,0,2,3,0,10.0,,1,,"sr 62, jackson center borough, Pennsylvania"
426,427,3322.0,D,Mercer 1430,9/16/2011,SR 62 1 mile east of SR 173,,SR 62,SR 173,east,1,,,,,,,,97.0,0,2,0,0,5.0,,2,,"sr 62 and sr 173, Pennsylvania"
427,428,3323.0,D,Mercer 1430,9/18/2011,"SR 173 approx 4 miles north of SR 62, Milcreek Twp",,SR 173,SR 62,north,4,,,,,Milcreek ,,,103.0,0,5,0,0,8.0,,3,"Very heavy traffic flow, most were coming from church.","sr 173 and sr 62, milcreek township, Pennsylvania"
428,429,3324.0,D,Mercer 1430,9/21/2011,"SR 173 Liberty Twp & Hay Lane, Grove City",,SR 173,Hay Lane,,,,,,Grove City,Liberty ,,,315.0,3,8,10,8,37.0,,4,,"sr 173 and hay lane, grove city borough, liberty township, Pennsylvania"
429,430,3325.0,D,Mercer 1430,9/27/2011,"north cottage road, Jackson Twp, Mercer Co",,North Cottage Road,,,,,,,,Jackson ,,Mercer ,13.0,0,0,0,0,0.0,,0,,"north cottage road, mercer county, Pennsylvania"
430,431,3326.0,D,Mercer 1430,9/29/2011,"SR 62 Jackson Center Boro, Mercer County",,SR 62,,,,,,,Jackson Center ,Mercer County,,,78.0,2,0,1,0,5.0,,0,,"sr 62, jackson center borough, mercer county township, Pennsylvania"
431,432,3327.0,D,Mercer 1430,10/7/2011,SR 173 one mile south of SR 58,,SR 173,SR 58,south,1,,,,,,,,143.0,0,2,3,0,13.0,,3,,"sr 173 and sr 58, Pennsylvania"
432,433,3328.0,D,Mercer 1430,10/28/2011,"SR 158, Wilmington Twp, Mercer Co. PA",,SR 158,,,,,,,,Wilmington ,,Mercer ,102.0,0,1,0,0,2.0,,6,,"sr 158, mercer county, Pennsylvania"
434,435,3330.0,D,Mercer 1430,12/23/2011,"springfield church road, jackson twp",,Springfield Church Road,,,,,,,,Jackson ,,,37.0,0,0,0,1,0.0,,1,,"springfield church road, jackson township, Pennsylvania"
435,436,3331.0,D,Mercer 1430,12/30/2011,"springfield church road, jackson twp",,Springfield Church Road,,,,,,,,Jackson ,,,32.0,1,1,1,0,9.0,,0,,"springfield church road, jackson township, Pennsylvania"
436,437,3332.0,D,Mercer 1430,2/9/2012,"SR 258 in North Liberty, Liberty Twp, Mercer County",,SR 258,,,,,North Liberty,,,Liberty ,,Mercer ,125.0,1,5,2,0,10.0,,2,,"sr 258, mercer county, Pennsylvania"
437,438,3333.0,D,Mercer 1430,2/18/2012,"SR 62 one mile east of SR 173, Sandy Lake Twp, Mercer County",,SR 62,SR 173,east,1,,,,,Sandy Lake ,,Mercer ,53.0,0,4,1,0,8.0,,3,,"sr 62 and sr 173, mercer county, Pennsylvania"
438,439,,D,Mercer 1430,2/22/2012,"springfield church road, jackson twp",,Springfield Church Road,,,,,,,,Jackson ,,,72.0,0,0,2,0,6.0,,0,,"springfield church road, jackson township, Pennsylvania"
439,440,,D,Mercer 1430,3/19/2012,"SR 62, Jackson Twp, Mercer Co",,SR 62,,,,,,,,Jackson ,,Mercer ,45.0,3,1,1,0,9.0,,1,,"sr 62, mercer county, Pennsylvania"
440,441,3336.0,D,Mercer 1430,3/27/2012,"SR 19, Mercer Borough",,SR 19,,,,,,,Mercer ,,,,25.0,0,1,0,0,3.0,,5,,"sr 19, mercer borough, Pennsylvania"
441,442,,D,Mercer 1430,3/31/2012,"SR 62 one mile east of SR 173, Sandy Lake Twp, Mercer County",,SR 62,SR 173,east,1,,,,,Sandy Lake ,,Mercer ,62.0,0,2,1,0,5.0,,4,,"sr 62 and sr 173, mercer county, Pennsylvania"
442,443,3338.0,D,Mercer 1430,4/30/2012,"SR 62 one mile east of SR 173, Sandy Lake Twp, Mercer County",,SR 62,SR 173,east,1,,,,,Sandy Lake ,,Mercer ,36.0,0,1,0,0,5.0,,0,,"sr 62 and sr 173, mercer county, Pennsylvania"
443,444,,D,Mercer 1430,4/30/2012,"SR 62, Jackson Center Boro",,SR 62,,,,,,,Jackson Center ,,,,45.0,0,0,0,0,1.0,,0,,"sr 62, jackson center borough, Pennsylvania"
445,446,3341.0,D,Mercer 1430,5/19/2012,"SR 258, near 776, Coolsprint Twp, Mercer Co PA",,SR 258,SR 776,,,,,,,Coolspring ,,Mercer ,55.0,0,0,0,0,5.0,,3,,"sr 258 and sr 776, mercer county, Pennsylvania"
446,447,,D,Mercer 1430,5/20/2012,"SR 158, Wilmington Twp, Mercer Co. PA",,SR 158,,,,,,,,Wilmington ,,Mercer ,86.0,0,3,4,0,11.0,,0,,"sr 158, mercer county, Pennsylvania"
447,448,3343.0,D,Mercer 1430,5/23/2012,"Airport Road and Cornell Road, Coolspring Twp, Mercer County",,Airport Road,Cornell Road,,,,,,,Coolspring ,,Mercer ,46.0,0,3,2,10,8.0,,3,"…""In addition to the citation issued written warnings were given for inspections, registrations, insurance, driver's licenses and seatbelts.""","airport road and cornell road, mercer county, Pennsylvania"
448,449,,D,Mercer 1430,6/2/2012,"springfield church road, jackson twp, mercer county",,Springfield Church Road,,,,,,,,Jackson ,,Mercer ,45.0,0,0,1,0,4.0,,0,,"springfield church road, mercer county, Pennsylvania"
449,450,3345.0,D,Mercer 1430,6/8/2012,"Fredonia and Mill Road, Fredoni,  Mercer County",,Fredonia ,Mill Road,,,,,,Fredonia,,,Mercer ,35.0,1,2,2,6,14.0,,1,,"fredonia and mill road, fredonia borough, mercer county, Pennsylvania"
450,451,,D,Mercer 1430,6/22/2012,"SR 1001 approx .5 mile west of SR 19, Perry Twp, Mercer County",,SR 1001,SR 19,west,0.5,,,,,Perry ,,Mercer ,55.0,0,2,1,0,9.0,,5,,"sr 1001 and sr 19, mercer county, Pennsylvania"
451,452,3348.0,D,Mercer 1430,6/27/2012,"SR 62 one mile east of SR 173, Sandy Lake Twp, Mercer County",,SR 62,SR 173,east,1,,,,,Sandy Lake ,,Mercer ,98.0,0,4,2,0,11.0,,1,subject parked…fled into the woods…taken into custody on a provation detainer.,"sr 62 and sr 173, mercer county, Pennsylvania"
452,453,,D,Mercer 1430,7/12/2012,"SR 62 500 ft east of Clark Road, Jackson Center Boro, Mercer County",,SR 62,Clark Road,east,0.1,,,,,jackson Center,,Mercer ,58.0,0,4,2,0,7.0,,3,,"sr 62 and clark road, mercer county, Pennsylvania"
453,454,,D,Mercer 1430,7/26/2012,new castle mercer road,,New Castle ,Mercer Road,,,,,,,,,,45.0,0,2,1,2,4.0,,0,,"new castle and mercer road, Pennsylvania"
454,455,3351.0,D,Mercer 1430,7/29/2012,"SR 62, Jackson Twp, Mercer Co",,SR 62,,,,,,,,Jackson ,,Mercer ,30.0,0,0,1,0,2.0,,0,,"sr 62, mercer county, Pennsylvania"
455,456,,D,Mercer 1430,7/31/2012,"SR 19, Mercer Borough",,SR 19,,,,,,,Mercer ,,,,26.0,2,1,0,2,4.0,,4,,"sr 19, mercer borough, Pennsylvania"
456,457,,D,Mercer 1430,8/1/2012,"SR 62 1/2 mile east of SR 173, Sandy Lake",,SR 62,SR 173,east,0.5,,,,,,,,53.0,0,2,1,0,14.0,,0,,"sr 62 and sr 173, Pennsylvania"
457,458,,D,Mercer 1430,8/15/2012,SR 258 at T383 in Blacktown,,SR 258,T 383,,,,Blacktown,,,,,,99.0,0,5,4,0,11.0,,11,,"sr 258 and t 383, Pennsylvania"
458,459,,D,Mercer 1430,8/25/2012,"Orchard Road, Lackawannock Twp",,Orchard Road,,,,,,,,Lackawannock ,,,13.0,2,1,0,0,3.0,,0,,"orchard road, lackawannock township, Pennsylvania"
459,460,3357.0,D,Mercer 1430,9/5/2012,"SR 58 & 322, Jamestown",,SR 58,SR 322,,,,,,Jamestown,,,,46.0,0,1,3,1,7.0,,0,"chosen due to area having a part time police officer, little traffic encorment and the Jamestown Fair is present through the weekend. Additional warnings were given for insurance, inpections and seatbelts.","sr 58 and sr 322, jamestown borough, Pennsylvania"
460,461,,D,Mercer 1430,9/16/2012,"SR 62 .5 miles west of Clark Road, Jackson Center, Mercer County",,SR 62,Clark Road,west,0.5,,,,Jackson Center,,,Mercer ,63.0,0,1,2,0,4.0,,1,,"sr 62 and clark road, jackson center borough, mercer county, Pennsylvania"
461,462,,D,Mercer 1430,9/20/2012,"springfield church road, jackson twp, mercer county",,Springfield Church Road,,,,,,,,Jackson ,,Mercer ,10.0,0,0,1,1,2.0,,2,,"springfield church road, mercer county, Pennsylvania"
462,463,,D,Mercer 1430,10/28/2012,"SR 19, 1 mile north of Mercer Boro",,SR 19,,north,1,,,,Mercer ,,,,36.0,2,1,1,0,5.0,,0,,"sr 19, mercer borough, Pennsylvania"
465,466,,D,Beaver 1440,2/27/2010,"the eastbound ramp at Exit 45 (Aliquippa), hopewell Twp, Beaver Co.",,sR 376,,,,,exit 45 Alquippa Exit,,,Hopewell ,,Beaver ,63.0,6,0,1,2,9.0,,3,,"sr 376, beaver county, Pennsylvania"
467,468,3365.0,D,Beaver 1440,4/7/2010,"Shenango Road, NB and SB, south of SR 351, Big Beaver Boro, Beaver Co",,Shenango Road,SR 351,,,,,,,Big Beaver Borough,,Beaver ,60.0,3,0,1,1,4.0,,4,,"shenango road and sr 351, beaver county, Pennsylvania"
468,469,3366.0,D,Beaver 1440,5/28/2010,"SR 168, at Gas Valley Road, Greene Twp, Beaver Co",,SR 168,Gas Valley Road,,,,,,,Greene ,,Beaver ,56.0,1,1,0,2,4.0,,1,,"sr 168 and gas valley road, beaver county, Pennsylvania"
472,473,3370.0,D,Beaver 1440,9/22/2010,"SR 376, WB, Exit 48 on ramp",,SR 376,,,,,Exit 48 on ramp,,,Hopewell ,,Beaver,50.0,4,3,1,3,4.0,,7,based on numerous crashes along corridor,"sr 376, beaver county, Pennsylvania"
475,476,3373.0,D,Beaver 1440,11/26/2010,"SR 376 at Exit 45, Alquippa Exit EB",,sR 376,,,,,exit 45 Alquippa Exit,,,Hopewell ,,Beaver ,100.0,5,2,0,0,6.0,,7,,"sr 376, beaver county, Pennsylvania"
477,478,3375.0,D,Beaver 1440,2/15/2011,"SR 376 at Exit 45, Alquippa Exit EB",,sR 376,,,,,exit 45 Alquippa Exit,,,Hopewell ,,Beaver ,51.0,7,2,1,1,7.0,,4,,"sr 376, beaver county, Pennsylvania"
478,479,3376.0,D,Beaver 1440,5/14/2011,"SR 551 at Toll 376, Big Beaver Boro, Beaver County",,SR 551,,,,,Toll 376,,Big Beaver ,Beaver County,,Beaver ,51.0,7,2,5,2,16.0,,0,,"sr 551, big beaver borough, beaver county, Pennsylvania"
479,480,3377.0,D,Beaver 1440,7/12/2011,"SR 551, at SR 376",,SR 551,SR 376,,,,,,,Big Beaver Boro,,Beaver ,69.0,1,1,0,3,3.0,,2,,"sr 551 and sr 376, beaver county, Pennsylvania"
480,481,,D,Beaver 1440,8/26/2011,"SR 376 at Exit 45, Alquippa Exit EB",,sR 376,,,,,exit 45 Alquippa Exit,,,Hopewell ,,Beaver ,43.0,0,1,0,1,1.0,,1,,"sr 376, beaver county, Pennsylvania"
481,482,,D,Beaver 1440,9/16/2011,Shenango Road at SR 351,,,,,,,,,,Big Beaver Boro,,Beaver ,48.0,0,2,1,1,3.0,,1,,"beaver county, Pennsylvania"
485,486,3383.0,D,Beaver 1440,3/2/2012,"SR 376 at Exit 45, Alquippa Exit EB",,sR 376,,,,,exit 45 Alquippa Exit,,,Hopewell ,,Beaver ,54.0,3,1,3,4,8.0,,3,incidnt - drug possession,"sr 376, beaver county, Pennsylvania"
486,487,3384.0,D,Beaver 1440,4/13/2012,SR 551 at SR 376,,SR 551,SR 376,,,,,,,Big Beaver Boro,,Beaver ,71.0,5,4,3,6,9.0,,5,,"sr 551 and sr 376, beaver county, Pennsylvania"
